-03.08     2 30 46.5  -03 29.8       3.2   2   172.9  -55.9 b
-03.09     2 40 15.3  -03 40.4       2.2   2   176.1  -54.4 b
-03.10     2 53 19.3  -03 17.6       4.5   1   179.4  -51.8 a
-03.11     3 12 51.8  -03 30.3       6.4   1   184.6  -48.2 a
-03.12     3 22 11.8  -03 37.5       7.1   1   186.8  -46.4 a
-03.13     3 28 40.1  -03 15.0       2.1   2   187.8  -44.9 b
-03.14     3 51 43.5  -03 23.3       2.5   1   192.4  -40.3 a
-03.15     3 55 19.4  -03 28.5       3.7   1   193.1  -39.6 a
-03.16     4  0 42.6  -03  8.6       3.8   1   193.7  -38.3 a
-03.17     4  5 47.3  -03 34.3       2.1   1   195.0  -37.4 a
-03.18     4 16 17.0  -03 11.3       7.0   1   196.4  -35.0 a
-03.19     4 28  2.7  -03 53.3       2.5   2   198.9  -32.8 b
-03.20     5 10 18.9  -03 58.6       4.8   1   204.8  -23.7 a
-03.21     5 34 23.2  -03 11.8       8.0   1   207.1  -18.0 a
-03.22     6 12 40.8  -03 35.2       4.5   1   212.0  -09.7 a
-03.23     6 29 15.2  -03 42.0       2.5   2   214.0  -06.1 b
-03.24     6 43 14.8  -03 27.5       2.9   1   215.4  -02.9 a
-03.25     6 49  9.8  -03 12.3       2.5   2   215.9  -01.4 b
-03.26     7  5 22.2  -03  5.0       2.6   2   217.6  +02.2 b
-03.27     7 37 59.5  -03  9.2       5.1   1   221.5  +09.4 a
-03.28     7 41 26.0  -03  8.0       2.6  22   221.9  +10.1 bl
-03.29     7 43 48.0  -03 45.0       2.1   2   222.8  +10.4 b
-03.30     7 45 21.5  -03 45.0       2.1  22   223.0  +10.7 bl
-03.31     8 10  3.6  -03  0.0       2.5   2   225.4  +16.4 b
-03.32     8 28 14.8  -03 26.3       4.1   1   228.2  +20.1 a
-03.33     8 46 31.4  -03 55.8       3.2   1   231.2  +23.8 a
-03.34     8 50 57.8  -03 29.3       5.2   1   231.5  +24.9 a
